
* E' la lingua che tutte le razze intelligenti generalmente conoscono.
#LANGUAGE
'abilità'     'corr'
'anello'      'lithorob'
'arciere'     'echiv'
'area'        'evie'
'arma'        'pietul'
'armatura'    'eburr'
'assassino'   'coriv'
'auguro'      'eajavirr'
'centauro'    'cildearr'
'chierico'    'crivoc'
'condizioni'  'codedic'
'curare'      'hoot'
'draconico'   'teculoel'
'druido'      'taot'
'elfo marino' 'cirf'
'elfo'        'irf'
'equipaggiamento' 'irotbild'
'est'         'oocid'
'fuoco'       'phovi'
'gargoyle'    'jejuori'
'gith'        'jong'
'giù''        'tupil'
'gruppo'      'jout'
'guerriero'   'pevourr'
'halfling'    'herphiv'
'hobbit'      'herphiv'
'immortale'   'obyvder'
'incantesimo' 'cotir'
'ladro'       'angoiph'
'livello'     'ribir'
'magico'      'bejoc'
'mago'        'bejociv'
'mezz'elfo'   'herphirf'
'mezz'orco'   'herphuc'
'mezz'orco'   'herphuji'
'mezzelfo'    'herphirf'
'mezzo troll' 'herphdurr'
'mortale'     'buder'
'mostro'      'buv'
'nano'        'topeph'
'nord'        'lung'
'oro'         'jurt'
'ovest'       'picod'
'paladino'    'teretol'
'ranger'      'veljirr'
'santuario'   'celdaevo'
'scudo'       'cort'
'sud'         'cuang'
'titano'      'dodel'
'thepa'       'rostbel'
'uccidere'    'cor'
'umano'       'habel'
'si' 'oic'
'no' 'lu'
'su' 'at'
'ee' 'ai'
'oo' 'ul'
'ie' 'o'
'ea' 'oo'
'th' 'ng'
'qu' 'tr'
'r ' 'rr'
'k'  'ch'
'f'  'ph'
's'  'c'
~
Alphabet    evctifjhojcrblutxvcdabpmos~
CnvList
~
End


#END
